"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"11-980","Bread, white, sliced",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of bread and morning goods, 1999; and industry data, 2013. Vitamin K1 Bolton-Smith et al, Br J Nutr, 83, 2000","38.6","219","931","1.40","7.9",NA,"0.29","0.32","0.52",NA,NA,"2.5",NA,"177","1.60","23","95","137","400","0.8","0.14",NA,"4","6",NA,0.24,"0.08",1.6,0.08,NA,NA,"0.0","0.42","0.6","0","0.0","0",NA
"11-1137","Bread, white, sliced, fried in rapeseed oil",NA,NA,NA,NA,NA,"UK21","Updated 2014","7.4","498","2078","1.42","8.1",NA,"2.30","18.40","9.50",NA,NA,"2.5",NA,"180","1.60","23","96","139","406","0.8","0.14",NA,"4","6",NA,0.18,"0.07",1.5,0.06,NA,NA,"0.0","0.32","0.6","0","0.0","6.80",NA
"11-1001","Bread, white, toasted",NA,NA,NA,NA,NA,"UK21","White bread sliced from LGC, Nutrient analysis of bread and morning goods, 1999; and industry data, 2013","25.1","267","1137","1.71","9.7",NA,"0.35","0.39","0.63",NA,NA,"3.0",NA,"216","1.95","28","116","167","490","1.0","0.17",NA,"5","5",NA,0.25,"0.10",2,0.1,NA,NA,"0.0","0.51","0.7","0","0.0","0",NA
"11-1003","Bread, white, 'with added fibre'",NA,NA,NA,NA,NA,"UK21","Industry data, 2013; and calculated","39.2","224","951","1.50","8.7",NA,"0.42","0.56","0.88",NA,NA,"4.8",NA,NA,"2.00","45","149","195","370","1.2","0.19",NA,"0","7",NA,0.25,"0.07",2.7,0.1,NA,NA,"0.0","0.53","3.5","0","0.0","0.14",NA
"11-1004","Bread, white, 'with added fibre', toasted",NA,NA,NA,NA,NA,"UK21","Industry data, 2013; and calculated","27.6","266","1132","1.94","10.4",NA,"0.50","0.67","1.05",NA,NA,"5.7",NA,NA,"2.38","54","177","232","440","1.4","0.23",NA,"0","8",NA,0.25,"0.07",3.1,0.09,NA,NA,"0.0","0.47","4.2","0","0.0","0.17",NA
"11-981","Bread, wholemeal, average",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of bread and morning goods, 1999; and industry data, 2013. Vitamin K1 value from Bolton-Smith et al, Br. J. Nutr. 83, 2000","41.2","217","922","1.65","9.4",NA,"0.46","0.59","0.82",NA,NA,"7.0",NA,"106","2.40","66","202","253","400","1.6","0.23",NA,NA,"7",NA,0.25,"0.05",3.8,0.11,NA,NA,"0.0","0.63","6.3","0","0.0","0.28",NA
"11-982","Bread, wholemeal, toasted",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient analysis of bread and morning goods, 1999; and industry data, 2013","31.1","255","1084","1.93","11.2",NA,"0.54","0.69","0.96",NA,NA,"8.2",NA,"124","2.81","77","237","296","470","1.9","0.27",NA,NA,"11",NA,0.25,"0.06",4.5,0.13,NA,NA,"0.0","0.74","7.4","0","0.0","0.33",NA
"13-168","Breadfruit, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","Vegetables, Herbs and Spices Supplement, 1991","64.7","119","506","0.26","1.6",NA,NA,NA,NA,NA,NA,NA,NA,"18","0.90","23","28","350","1","0.1","0.05",NA,NA,NA,NA,0.08,"0.05",0.7,NA,NA,NA,"0.0","0.40",NA,"20","0.0",NA,NA
"13-167","Breadfruit, raw","1319.07","breadfruit, fresh, raw","Fruits and Vegetables","fruits, other and products","h","UK21","Vegetables, Herbs and Spices Supplement, 1991","71.9","95","403","0.33","1.3",NA,NA,NA,NA,NA,NA,NA,NA,"19","1.00","24","28","480","1","0.1","0.08",NA,NA,NA,NA,0.1,"0.05",0.8,NA,NA,NA,"0.0","0.46",NA,"29","0.0",NA,NA
"14-895","Breadnut seeds, dried",NA,NA,NA,NA,NA,"UK21","McCarthy and Matthews (1984) Composition of foods: nut and seed products, raw, processed and prepared, Agriculture Handbook No. 8-12. USDA SR27 (2014).","6.5","367","1536","1.63","8.6",NA,"0.50","0.20","0.90",NA,NA,"14.9",NA,"94","4.60","115","180","2011","53",NA,"2.46",NA,NA,"2",NA,0.03,"0.14",2.1,0.69,NA,NA,"0.0","1.88",NA,"47","0.0",NA,NA
"11-826","Breadsticks, plain",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of biscuits, buns, cakes and pastries, 2011","4.2","389","1650","1.90","10.9",NA,"6.01","0.80","0.74",NA,NA,"3.7",NA,"31","1.96","30","120","202","817","0.9","0.21",NA,"0","6",NA,0.09,"0.02",1.5,0.1,NA,NA,"0","0.60","2.0","0","0.0","0.18",NA
"11-763","Breakfast cereal, bran flakes, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","4.0","333","1417","1.65","9.6",NA,"0.31","0.22","1.06",NA,NA,"13.4",NA,"44","13.50","121","357","480","360","2.1","0.42",NA,"0","6",NA,1.1,"1.40",15.6,1.4,NA,NA,"2.3",NA,"7.0","0","4.6","8.30",NA
"11-767","Breakfast cereal, bran type cereal, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004","4.0","267","1132","1.97","12.4",NA,"0.53","0.45","1.83",NA,NA,"24.6",NA,"329","10.70","189","639","757","360","5.1","0.82",NA,"3","7",NA,1,"1.20",13.4,1.3,NA,NA,"1.7",NA,NA,NA,"3.9",NA,NA
"11-746","Breakfast cereal, cornflakes, crunchy / honey nut coated, fortified",NA,NA,NA,NA,NA,"UK21","Nutrient survey of breakfast cereals 2004. Updated using 2013 manufacturers' label data","2.9","384","1631","0.85","5.3",NA,"0.73","2.30","1.01",NA,NA,"3.8",NA,"15","12.00","24","57","123","350","0.3","0.12",NA,"0","5",NA,1.1,"1.40",15.5,1.5,NA,NA,"2.0",NA,NA,"0",NA,"0.44",NA
"11-742","Breakfast cereal, cornflakes, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","3.4","376","1605","1.14","7.1",NA,"0.14","0.13","0.27",NA,NA,"2.6",NA,"3","11.80","12","46","88","450","0.2","0",NA,"0","9",NA,1.1,"1.40",15.8,1.5,NA,NA,"1.9",NA,"2.0","0","4.7","0.14",NA
"11-749","Breakfast cereal, cornflakes, frosted, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","3.1","350","1490","0.75","4.7",NA,"0.09","0.08","0.17",NA,NA,"2.0",NA,"456","12.00","9","33","59","300","0.1","0",NA,"9","5",NA,1.2,"1.40",16,1.6,NA,NA,"1.7",NA,"2.0","0","4.7","0.14",NA
"11-745","Breakfast cereal, cornflakes, unfortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","3.4","378","1613","1.14","7.1",NA,"0.14","0.13","0.27",NA,NA,"2.6",NA,"7","0.40","11","53","93","410","0.2","0",NA,"0","9",NA,0,"0.08",0.8,0.13,NA,NA,"0","0.20","2.0","0","0.0","0.14",NA
"11-938","Breakfast cereal, crunchy clusters type, without nuts, unfortified",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013","3.0","399","1687","1.23","7.2",NA,"4.15","4.47","2.33",NA,NA,"7.2",NA,"40","2.68","72","232","310","41","1.6","0.30",NA,"2","6",NA,1.02,"1.06",4,0.17,NA,NA,"0.0","0.32","8.9","0","0.0","1.38",NA
"11-939","Breakfast cereal, crunchy/crispy muesli type cereal, with nuts, unfortified",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013","3.3","450","1892","1.45","8.4",NA,"4.61","10.63","4.22",NA,NA,"7.9",NA,"46",NA,"83","245","290","138","1.8","0.34",NA,"3","19",NA,0.16,"0.07",1,0.27,NA,NA,"0.0","0.80","9.5","0","0.0","3.26",NA
"11-779","Breakfast cereal, fruit and fibre type, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","5.7","348","1475","1.38","8.0",NA,"2.65","0.88","0.64",NA,NA,"8.6",NA,"47","10.90","71","209","444","350","1.3","0.40",NA,"2","4",NA,1,"1.20",13.2,1.3,NA,NA,NA,NA,"3.0","0",NA,"1.36",NA
"11-755","Breakfast cereal, honey loops and hoops, including Honey and Nut Cheerios, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","3.6","349","1486","1.13","6.6",NA,"0.67","0.99","1.24",NA,NA,"4.3",NA,"265","9.40","54","240","219","280","1.3","0.22",NA,"0","2",NA,1,"1.20",14,1.2,NA,NA,"2.1","5.00",NA,"67","4.5",NA,NA
"11-792","Breakfast cereal, instant hot oat, plain, raw, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","6.7","352","1491","1.88","11.0",NA,"1.20","2.90","2.80",NA,NA,"8.5",NA,"1336","11.90","104","365","343","5","2.0","0.26",NA,"5","5",NA,0.9,"1.20",13.6,1.2,NA,NA,"2.1","0.75","13.0","0","4.3","0.31",NA
"11-760","Breakfast cereal, malted flake, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","4.1","373","1587","1.98","11.8",NA,"0.27","0.24","0.64",NA,NA,"3.0",NA,"66",NA,"46","174","216","380","1.6","0.16",NA,"14","8",NA,1.6,"2.10",23.6,2.1,NA,NA,"3.4",NA,"2.0","134","8.3","0.31",NA
"11-761","Breakfast cereal, malted wheat, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","4.3","339","1444","1.49","8.7",NA,"0.32","0.50","0.79",NA,NA,"8.6",NA,"36","10.60","70","229","348","250","1.5","0.28",NA,"3","4",NA,0.8,"1.10",12.1,1.1,NA,NA,"1.9","4.50",NA,"0","0.4","0.85",NA
"11-1019","Breakfast cereal, multigrain hoops, fortified",NA,NA,NA,NA,NA,"UK21","Industry data, 1999 and 2013",NA,"368","1566","1.26","7.9",NA,"0.70",NA,NA,NA,NA,"5.7",NA,"460","14.70",NA,NA,NA,"330",NA,NA,NA,NA,NA,NA,1.24,"1.10",14,1.2,NA,NA,"1.9","4.40",NA,"71",NA,NA,NA
"11-795","Breakfast cereal, Oat, instant, flavoured, unfortified, made up with semi-skimmed milk",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","75.4","98","413","0.69","4.4",NA,"1.10","0.74","0.39",NA,NA,"1.0",NA,"115","0.47","24","132","195","70","0.6","0",NA,"23","2",NA,0,"0.14",0.2,0.06,NA,NA,"0","0.50","2.0","0","0","0.14",NA
"11-793","Breakfast cereal, oat, instant, plain, fortified, cooked, made up with semi-skimmed milk",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004","77.5","95","403","0.77","4.9",NA,"1.08","0.81","0.41",NA,NA,"2.0",NA,"323","2.00","28","145","199","40","0.7","0",NA,"30","3",NA,0.18,"0.27",2.4,0.34,NA,NA,"1.1","0.69","4.0","0","0.7","0.14",NA
"11-757","Breakfast cereal, puffed wheat, honey coated, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","2.7","355","1513","0.80","4.7",NA,"0.16","0.25","0.47",NA,NA,"3.1",NA,"16","8.00","49","148","188","20","1.1","0.14",NA,"0","18",NA,1,"1.00",10,0.36,NA,NA,"0.0","1.00","5.0","0","0.0","0.57",NA
"11-756","Breakfast cereal, puffed wheat, unfortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004","3.5","341","1450","2.26","13.2",NA,"0.34","0.31","1.09",NA,NA,"7.8",NA,"27","2.54","120","356","410","2","2.7","0.36",NA,"0","53",NA,0,"0.03",8.6,0.11,NA,NA,"0.0","0.40","8.0","0","0.0","0.99",NA
"11-753","Breakfast cereal, rice, chocolate flavoured, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","3.3","375","1597","0.77","4.6",NA,"1.20","0.68","0.27",NA,NA,"2.0",NA,"456","11.00","41","141","146","320","2.6","0.24",NA,"0","2",NA,1.1,"1.40",15.2,1.5,NA,NA,"1.9","6.00",NA,"0","4.6",NA,NA
"11-750","Breakfast cereal, rice, toasted/crisp, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","3.3","374","1593","0.97","5.7",NA,"0.22","0.24","0.31",NA,NA,"0.7",NA,"9","11.00","41","141","146","370","2.6","0.24",NA,"0","2",NA,1.1,"1.40",15.3,1.5,NA,NA,"1.8",NA,"2.0","0","4.6","0.16",NA
"11-754","Breakfast cereal, Ricicles, Kellogg's",NA,NA,NA,NA,NA,"UK21","Nutrient survey of breakfast cereals 2004","3.3","377","1606","0.64","3.8",NA,"0.09","0.10","0.16",NA,NA,"0.3",NA,NA,"7.90",NA,NA,NA,"460",NA,NA,NA,NA,NA,NA,1.2,"1.30",15,1.7,NA,NA,"0.9",NA,NA,"0","4.2",NA,NA
"11-777","Breakfast cereal, shredded wheat type with fruit, unfortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","9.9","326","1389","1.43","8.4",NA,"0.25","0.16","0.83",NA,NA,"8.8",NA,"34","3.50","61","195","388","21","1.2","0.39",NA,NA,"14",NA,0.3,"0.28",5.4,0.74,NA,NA,"0.0","0.60","3.0","0","0.1","0.71",NA
"11-775","Breakfast cereal, shredded wheat type, unfortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004","5.8","333","1417","1.87","10.9",NA,"0.34","0.25","1.18",NA,NA,"12.2",NA,"39","2.80","86","271","340","4","1.8","0.50",NA,"0","14",NA,0.15,"0.04",5.2,0.18,NA,NA,"0.0","0.70","7.0","0","0.0","0.57",NA
"11-778","Breakfast cereal, Shredded Wheat, honey nut, Nestle",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004","4.8","361","1531","1.69","9.8",NA,"1.83","1.90","1.47",NA,NA,"9.2",NA,"35","2.30","73","221","312","7","1.6","0.38",NA,"0","8",NA,NA,NA,NA,NA,NA,NA,"0.0",NA,NA,"0","0.0","0.70",NA
"11-762","Breakfast cereal, wheat and multigrain, chocolate flavoured, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","3.3","375","1594","1.12","6.5",NA,"1.37","1.64","0.94",NA,NA,"6.3",NA,NA,"10.70","52","143","355","180","1.0","0.35",NA,"2","3",NA,1,"1.20",13.6,1.4,NA,NA,"1.4",NA,NA,NA,NA,"0.79",NA
"11-773","Breakfast cereal, wheat biscuits, Weetabix type, fortified",NA,NA,NA,NA,NA,"UK21","LGC, Nutrient survey of breakfast cereals, 2004; and industry data, 2013","6.0","332","1412","1.80","10.5",NA,"0.26","0.18","0.93",NA,NA,"9.7",NA,"30","11.90","83","259","397","260","1.7","0.39",NA,"0","5",NA,1,"1.20",14,0.22,NA,NA,"0.0","0.80","6.0","0","0.0","1.45",NA
"11-774","Breakfast cereal, wheat biscuits, Weetabix type, unfortified","23140.03.03","Weet-Bix, breakfast cereal, unfortified","Cereals","wheat and products","h","UK21","Nutrient survey of breakfast cereals 2004","6.0","332","1412","1.80","10.5",NA,"0.26","0.18","0.93",NA,NA,"9.7",NA,"36","3.45","107","310","415","278","2.3","0.38",NA,"0","5",NA,0,"0.06",6.4,0.26,NA,NA,"0.0","0.80","8.0","0","0.0","1.45",NA
"16-006","Bream, Sea, raw",NA,NA,NA,NA,NA,"UK21","Fish and Fish Products Supplement, 1993","77.7","96","405","2.80","17.5",NA,NA,NA,NA,NA,NA,NA,NA,"40","0.50","23","230","270","110","0.3","0.05",NA,NA,NA,NA,0.08,"0.10",5.4,0.46,NA,NA,"2.0","0.21",NA,"0",NA,NA,NA
"15-700","Broccoli in cheese sauce, made with semi-skimmed milk, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","76.3","118","493","1.20","7.3",NA,"4.52","1.90","0.37",NA,NA,"2.7",NA,"169","0.74","22","151","316","130","1.1","0.06",NA,"17","2",NA,0.09,"0.19",0.5,0.1,NA,NA,"0.6","0.57","3.7","25","0.1","1.18",NA
"15-701","Broccoli in cheese sauce, made with skimmed milk, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","77.0","114","475","1.16","7.3",NA,"4.18","1.77","0.37",NA,NA,"2.5",NA,"170","0.75","22","151","318","130","1.1","0.05",NA,"17","2",NA,0.09,"0.18",0.5,0.1,NA,NA,"0.6","0.51","3.9","24","0.1","1.17",NA
"15-702","Broccoli in cheese sauce, made with whole milk, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","75.8","124","521","1.15","7.3",NA,"5.00","2.12","0.40",NA,NA,"2.5",NA,"168","0.74","22","151","316","129","1.1","0.06",NA,"18","2",NA,0.09,"0.19",0.5,0.1,NA,NA,"0.6","0.43","2.8","24","0.1","1.19",NA
"13-583","Broccoli, green, boiled in salted water",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fresh and processed fruit and vegetables, 2013","90.8","28","120","0.52","3.3",NA,"0.12","0.05","0.20",NA,NA,"2.8",NA,"35","0.60","14","59","212","150","0.4","0.05",NA,"2","1",NA,0.04,"0.06",0.5,0.11,NA,NA,"0.0","0.28","3.5","44","0.0","1.67",NA
"13-503","Broccoli, green, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","90.8","28","120","0.52","3.3",NA,"0.12","0.05","0.20",NA,NA,"2.8",NA,"35","0.60","14","59","212","6","0.4","0.05",NA,"2","1",NA,0.04,"0.06",0.5,0.11,NA,NA,"0.0","0.28","3.5","44","0.0","1.67",NA
"13-502","Broccoli, green, raw","1213.02","broccoli, fresh, raw","Fruits and Vegetables","vegetables, other and products","h","UK21","DH, Nutrient analysis of fruit and vegetables, 2013","88.2","34","146","0.69","4.3",NA,"0.15","0.07","0.25",NA,NA,"4.0",NA,"48","1.06","22","81","397","9","0.7","0.08",NA,"2","1",NA,0.15,"0.12",0.8,0.13,NA,NA,"0.0","0.61","4.1","79","0.0","1.72",NA
"13-504","Broccoli, green, steamed",NA,NA,NA,NA,NA,"UK21","DH, Nutrient analysis of fruit and vegetables, 2013","88.4","34","142","0.66","4.1",NA,"0.12","0.05","0.20",NA,NA,"3.8",NA,"44","0.75","21","74","373","7","0.6","0.08",NA,"2","1",NA,0.29,"0.15",0.8,0.13,NA,NA,"0.0","0.58","3.8","60","0.0","1.84",NA
"13-176","Broccoli, purple sprouting, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","IFR, The nutritional composition of retail vegetables in the UK, 1984-1987","91.9","19","80","0.33","2.1",NA,"0.10","0","0.30",NA,NA,NA,NA,"110","1.00","12","61","170","6","0.3","0.02",NA,"2","0",NA,0.05,"0.11",0.1,0.23,NA,NA,"0.0","0.70","0.3","44","0.0","1.10",NA
"13-174","Broccoli, purple sprouting, raw",NA,NA,NA,NA,NA,"UK21","IFR, The nutritional composition of retail vegetables in the UK, 1984-1987","85.7","35","148","0.63","3.9",NA,"0.20","0.10","0.60",NA,NA,NA,NA,"200","1.90","24","57","380","10","0.5","0.02",NA,"2","0",NA,0.1,"0.12",0.1,0.25,NA,NA,"0.0","1.00","0.5","110","0.0","1.30",NA
"17-706","Brown fruity sauce",NA,NA,NA,NA,NA,"UK21","LFRA, Nutrient analysis of miscellaneous foods, 1992; and industry data, 2013","68.2","98","418","0.19","1.2",NA,"0","0","0",NA,NA,NA,NA,"35","1.20","53","21","330","510","0.2","0.10",NA,NA,NA,NA,0.13,"0.09",0.1,0.1,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"17-678","Brown sauce, reduced salt/sugar",NA,NA,NA,NA,NA,"UK21","LFRA, Nutrient analysis of miscellaneous foods, 1992; and industry data, 2013","79.2","88","374","0.11","0.7",NA,"0","0","0",NA,NA,NA,NA,"23","0.80","36","14","221","390","0.1","0.07",NA,NA,NA,NA,0.09,"0.06",0.1,0.07,NA,NA,"0.0",NA,NA,"0","0.0",NA,NA
"11-1127","Brownies, chocolate, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","6.3","506","2114","1.07","6.2",NA,"16.43","8.11","4.02",NA,NA,NA,NA,"44","1.75","60","135","217","187","1.1","0.49",NA,"18","5",NA,0.07,"0.12",0.4,0.08,NA,NA,"0.6","0.37","4.4","0","0.8","1.27",NA
"13-630","Brussels sprouts, boiled in unsalted water",NA,NA,NA,NA,NA,"UK21","PHE, Nutrient analysis of fresh and processed fruit and vegetables with respect to fibre, 2017","85.8","32","135","0.5","3.1",NA,"0.09","0.03","0.22",NA,NA,"3.2",NA,"26","0.6","17","71","404","5","0.3","0.04",NA,"1","1",NA,0.05,"7.0000000000000007E-2",0.4,0.23,NA,NA,"0","0.4","0.5","40","0","0.32",NA
"13-177","Brussels sprouts, raw",NA,NA,NA,NA,NA,"UK21","Reviewed 2013. IFR, The nutritional composition of retail vegetables in the UK, 1984-1987. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000","84.3","42","177","0.56","3.5",NA,"0.30","0.10","0.70",NA,NA,NA,NA,"26","0.70","8","77","450","6","0.5","0.02",NA,"1",NA,NA,0.15,"0.11",0.2,0.37,NA,NA,"0.0","1.00","0.4","115","0.0","1.00",NA
"15-704","Bubble and squeak, fried in rapeseed oil, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","76.2","126","525","0.27","1.7",NA,"0.62","5.28","2.68",NA,NA,"1.9",NA,"31","0.39","14","31","282","3","0.2","0.05",NA,"1","1",NA,0.18,"0.03",0.3,0.07,NA,NA,"0.0","0.33","0.2","28","0.0","2.12",NA
"15-703","Bubble and squeak, fried in sunflower oil, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","76.0","128","530","0.27","1.7",NA,"1.11","1.85","5.75",NA,NA,"1.9",NA,"30","0.39","14","31","283","3","0.2","0.05",NA,"1","1",NA,0.18,"0.03",0.3,0.07,NA,NA,"0.0","0.33","0.2","27","0.0","4.56",NA
"11-006","Buckwheat, groats",NA,NA,NA,NA,NA,"UK21","Cereals and Cereal Products Supplement, 1988. Reviewed 2014","13.2","364","1522","1.30","8.1",NA,NA,NA,NA,NA,NA,NA,NA,"12","2.00","48","150","220","1","2.6","0.70",NA,NA,"9",NA,0.28,"0.07",2.8,0.4,NA,NA,"0.0","1.20",NA,"0","0.0","0",NA
"17-823","Build up, powder, shake, assorted flavours",NA,NA,NA,NA,NA,"UK21","Industry data 2013; some minerals estimated from MW5","4.2","325","1383","3.28","20.5",NA,"0.40",NA,NA,NA,NA,"8.2",NA,"725","13.38","263","600","1070","250","14.0","4.90",NA,"150",NA,NA,1.6,"2.60",16,2.2,NA,NA,"2.3","9.00","130.0","65","4.5","10.00",NA
"17-728","Build-up powder, soup, assorted flavours",NA,NA,NA,NA,NA,"UK21","Industry data, 2013","3.0","407","1713","2.30","14.4",NA,"4.60",NA,NA,NA,NA,"6.5",NA,"763","10.50","232","541","767","980","10.7",NA,NA,"102",NA,NA,1.7,"1.10",12.9,1.5,NA,NA,"1.6","4.58","140.0","60","3.6","6.40",NA
"19-651","Burger, beef, 62-85% beef, raw",NA,NA,NA,NA,NA,"UK21","LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013","63.3","219","911","2.54","15.9",NA,"5.72","6.72","1.50",NA,NA,"0.7",NA,"32","2.10","18","170","210","330","2.5","0.11",NA,NA,NA,NA,0.07,"0.23",2.6,0.17,NA,NA,"2.0",NA,NA,"0",NA,NA,NA
"19-546","Burger, beef, 62-85%, beef, grilled",NA,NA,NA,NA,NA,"UK21","LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013","57.1","229","958","2.93","18.3",NA,"5.22","6.15","1.36",NA,NA,"0.6",NA,"40","2.50","25","200","270","440","1.2","0.15",NA,NA,NA,NA,0.07,"0.07",3.8,0.17,NA,NA,"2.0",NA,NA,"0",NA,NA,NA
"19-490","Burger, beef, 98-99% beef, fried in vegetable oil",NA,NA,NA,NA,NA,"UK21","LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013. Fibre estimated from product labels","46.2","329","1370","4.56","28.5",NA,"10.70","10.80","0.80",NA,NA,"0.7",NA,"12","2.80","26","240","420","470","6.3","0.13",NA,"13","10",NA,0,"0.22",5.5,0.31,NA,NA,"3.0","0.85","2.0","0","1.9","0.54",NA
"19-491","Burger, beef, 98-99% beef, grilled",NA,NA,NA,NA,NA,"UK21","LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013. Fibre estimated from product labels","47.9","326","1355","4.24","26.5",NA,"10.90","11.20","0.70",NA,NA,"0.7",NA,"10","2.50","22","210","380","400","6.1","0.13",NA,"12","9",NA,0.01,"0.20",5.1,0.31,NA,NA,"3.0","0.84","2.0","0","1.8","0.39",NA
"19-492","Burger, beef, 98-99% beef, raw",NA,NA,NA,NA,NA,"UK21","LGC, Analytical survey of meat products, 1990-1991; and industry data, 2013. Fibre estimated from product labels","56.1","291","1206","2.74","17.1",NA,"10.71","11.35","0.49",NA,NA,"0.5",NA,"7","1.70","16","150","290","290","3.8","0.12",NA,"8","8",NA,0.01,"0.15",3.5,0.28,NA,NA,"2.0","0.78","1.0","0","1.2","0.28",NA
"19-553","Burger, beef, fried in rapeseed oil, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","50.3","297","1233","3.82","23.9",NA,"8.32","9.74","1.45",NA,NA,"0.3",NA,"20","1.83","22","205","331","109","4.6","0.01",NA,"16","11",NA,0.08,"0.17",5.3,0.36,NA,NA,"2.6","0.58","3.4","0","1.2","0.89",NA
"19-555","Burger, beef, grilled, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","50.5","288","1195","4.00","25.0",NA,"8.54","8.65","0.75",NA,NA,"0.3",NA,"21","1.92","23","215","346","114","4.8","0.01",NA,"17","11",NA,0.08,"0.18",5.6,0.37,NA,NA,"2.2","0.59","3.5","0","1.2","0.36",NA
"19-554","Burger, beef, with bun, fried in rapeseed oil, homemade",NA,NA,NA,NA,NA,"UK21","Updated 2014","47.0","291","1212","3.39","21.0",NA,"6.93","8.12","1.38",NA,NA,"0.2",NA,"41","1.92","24","194","289","194","3.8","0.03",NA,"17","11",NA,0.11,"0.16",4.6,0.3,NA,NA,"2.1","0.53","2.9","0",NA,"0.72",NA
